Scrip,S.N.,Code,Address,District,Branch Name,Open Date,Bank Type
NUBL,62,14006062,"6, Gulariya Municipality",Bardiya,Gulariya,02/05/2005,MF
NUBL,63,14006063,"4, Pyuthan Municipality",Pyuthan,Bijuwar,16/07/2008,MF
NUBL,64,14006064,"5, Bansgadhi Municipality",Bardiya,Bansgadhi,02/03/2009,MF
NUBL,65,14006065,"1, Thakurbaba Municipality",Bardiya,Bhurigaun,12/08/2009,MF
NUBL,66,14006066,"4, Rajapur Municipality",Bardiya,Rajapur,12/08/2009,MF
NUBL,67,14006067,"4, Sworgadwari Municipality",Pyuthan,Bhingribazaar,30/09/2010,MF
NUBL,68,14006068,"4, Sunil Smriti Rural Municipality",Rolpa,Sulichaur,13/01/2013,MF
NUBL,69,14006069,"6, Rapti Sonari Rural Municipality",Banke,Fattepur,13/05/2013,MF
NUBL,70,14006070,"12, Parashuram Municipality",Dadeldhura,Jogbuda,02/09/2010,MF
NUBL,71,14006071,"10, Mechinagar Municipality",Jhapa,Dhulabari,08/11/2008,MF
NUBL,72,14006072,"3, Kankai Municipality",Jhapa,Surunga,09/11/2008,MF
NUBL,73,14006073,"9, Suryodaya Municipality",Ilam,Phikkal,12/01/2010,MF
NUBL,74,14006074,"7, Ilam Municipality",Ilam,Ilam,16/11/2008,MF
NUBL,75,14006075,"1, Phidim Municipality",Panchthar,Phidim,09/08/2009,MF
NUBL,76,14006076,"1, Dhankuta Municipality",Dhankuta,Hile,04/03/2019,MF
NUBL,77,14006077,"5, Damak Municipality",Jhapa,Damak,26/12/2008,MF
NUBL,78,14006078,"1, Ramdhuni Municipality",Sunsari,Jhumka,10/01/2010,MF
NUBL,79,14006079,"2, Budhiganga Rural Municipality",Morang,Tankisinuwari,09/11/2009,MF
NUBL,80,14006080,"12, Sundarharaicha Municipality",Morang,Biratchowk,18/11/2009,MF
NUBL,81,14006081,"1, Gauradaha Municipality",Jhapa,Gauradaha,16/11/2009,MF
NUBL,82,14006082,"7, Bhadrapur Municipality",Jhapa,Chandragadhi,27/11/2009,MF
NUBL,83,14006083,"7, Chainapur Municipality",Sankhuwasabha,Chainpur,11/01/2011,MF
NUBL,84,14006084,"5, Phungling Municipality",Taplejung,Phungling,21/01/2013,MF
NUBL,85,14006085,"1, Khandabari Municipality",Sankhuwasabha,Khadbari,09/12/2007,MF
NUBL,86,14006086,"4, Miklajung Rural Municipality",Panchthar,Rabibazaar,13/10/2013,MF
NUBL,87,14006087,"5, Biratnagar Metropolitian City",Morang,Biratnagar,23/05/2007,MF
NUBL,88,14006088,"1, Kummayak Rural Municipality",Panchthar,Yashok,23/12/2013,MF
NUBL,89,14006090,"7, Bhojpur Municipality",Bhojpur,Bhojpur,05/05/2014,MF
NUBL,90,14006091,"4, Dhanapalthan Rural Municipality",Morang,Karsiya,15/04/2015,MF
NUBL,91,14006092,"5, Dharan Sub-Metropolitian City",Sunsari,Panchakanya,19/04/2015,MF
NUBL,92,14006093,"10, Barahachhetra Municipality",Sunsari,Prakashpur,15/04/2015,MF
NUBL,93,14006094,"1, Bardibas Municipality",Mahottari,"Regional Office, Bardibas",26/08/2008,MF
NUBL,94,14006095,"5, Mahottari Rural Municipality",Mahottari,Gaushala,14/04/2009,MF
NUBL,95,14006096,"4, Lahan Municipality",Siraha,Lahan,16/11/2010,MF
NUBL,96,14006097,"8, Kanchanrup Municipality",Saptari,Kanchanpur,24/11/2010,MF
NUBL,97,14006098,"4, Janakpurdham Sub-Metropolitian City",Dhanusa,Janakpur,27/06/2007,MF
NUBL,98,14006099,"6, Chaudandigadhi Municipality",Udayapur,Beltar,11/04/2012,MF
NUBL,99,14006100,"8, Sukhipur Municipality",Siraha,Sukhipur,22/04/2012,MF
NUBL,100,14006101,"10, Mahagadhimai Municipality",Bara,Ganjbhawanipur,31/12/1998,MF
NUBL,101,14006102,"2, Jaleshwor Municipality",Mahottari,Jaleshwor,28/04/2002,MF
NUBL,102,14006103,"5, Chhireshwornath Municipality",Dhanusa,Mahendranagar,14/04/2013,MF
NUBL,103,14006104,"4, Thori Rural Municipality",Parsa,Bijaybasti,15/04/2015,MF
NUBL,104,14006105,"8, Godaita Municipality",Sarlahi,Godaita,12/04/2013,MF
NUBL,105,14006106,"1, Aurahi Municipality",Mahottari,Aurahi,12/04/2013,MF
NUBL,106,14006107,"3, Dhanushadham Municipality",Dhanusa,Dhanushadham,13/04/2012,MF
NUBL,107,14006108,"7, Rautamai Rural Municipality",Udayapur,Murkuchchhi,13/04/2012,MF
NUBL,108,14006109,"7, Golanjor Rural Municipality",Sindhuli,Khurkot,13/05/2013,MF
NUBL,109,14006110,"6, Shambhunath Municipality",Saptari,Kathauna,15/05/2013,MF
NUBL,110,14006111,"3, Shahidnagar Municipality",Dhanusa,Yadukaha,11/07/2014,MF
NUBL,111,14006112,"12, Siddhicharan Municipality",Okhaldhunga,Okhaldhunga,14/07/2014,MF
NUBL,112,14006113,"1, Diktel Rupakot Municipality",Khotang,Diktel,09/07/2014,MF
NUBL,113,14006114,"3, Ramechhap Municipality",Ramechhap,Sanghutar,14/09/2014,MF
NUBL,114,14006115,"1, Ishworpur Municipality",Sarlahi,Chaulikha,17/04/2015,MF
NUBL,115,14006116,"2, Karjanha Municipality",Siraha,Bandipur,07/04/2015,MF
NUBL,116,14006117,"5, Bode Barsain Municipality",Saptari,Bodebarsai,19/04/2015,MF
NUBL,117,14006118,"5, Solu Dhudhakunda Municipality",Solukhumbu,Salleri,20/04/2015,MF
NUBL,118,14006119,"3, Naraha Rural Municipality",Siraha,Chohorwa,15/04/2015,MF
NUBL,119,14006120,"7, Halesi Tuwachung Municipality",Khotang,Halesi,19/04/2015,MF
NUBL,120,14006121,"2, Nagarain Municipality",Dhanusa,Nagarain,05/04/2016,MF
NUBL,121,14006122,"6, Loharpatti Municipality",Mahottari,Loharpatti,14/04/2016,MF
NUBL,122,14006123,"2, Godawari Municipality",Kailali,Regional office Attariya,11/07/2010,MF
NUBL,123,14006124,"1, Tikapur Municipality",Kailali,Tikapur,09/03/2009,MF
NUBL,124,14006125,"5, Amargadhi Municipality",Dadeldhura,Dadeldhura,02/03/2009,MF
NUBL,125,14006126,"2, Godawari Municipality",Kailali,Attariya,07/03/2010,MF
NUBL,126,14006127,"5, Sisne Rural Municipality",Rukum East,Rukumkot,18/02/2018,MF
NUBL,127,14006128,"4, Bhimdatta Municipality",Kanchanpur,Mahendranagar,25/10/2010,MF
NUBL,128,14006129,"6, Dipayal Silgadhi Municipality",Doti,Silgadi,03/09/2010,MF
NUBL,129,14006130,"1, Lamki Chuha Municipality",Kailali,Lamki,19/03/2015,MF
NUBL,130,14006131,"1, Ghodaghodi Municipality",Kailali,Shukhad,29/03/2015,MF
NUBL,131,14006132,"4, Belouri Municipality",Kanchanpur,Belauri,30/09/2015,MF
NUBL,132,14006133,"10, Shuklaphanta Municipality",Kanchanpur,Jhalari,24/01/2014,MF
NUBL,133,14006134,"2, Joshipur Rural Municipality",Kailali,Joshipur,23/12/2013,MF
NUBL,134,14006135,"8, Gauriganga Municipality",Kailali,Masuriya,23/12/2013,MF
NUBL,135,14006136,"5, Mahakali Municipality",Kanchanpur,Swasttiyachauki,23/12/2013,MF
NUBL,136,14006137,"14, Dhangadhi Sub-Metropolitian City",Kailali,Phulbari,23/12/2013,MF
NUBL,137,14006138,"9, Badimalika Municipality",Bajura,Martadi,09/11/2014,MF
NUBL,138,14006139,"4, Dasharathchand Municipality",Baitadi,Dashrathchand,09/11/2014,MF
NUBL,139,14006140,"5, Mangalsen Municipality",Achham,Mangalsen,09/11/2014,MF
NUBL,140,14006141,"9, Shailyashikhar Municipality",Darchula,Gokuleshowr,19/04/2015,MF
NUBL,141,14006142,"10, Jayaprithbi Municipality",Bajhang,Chainpur,21/04/2015,MF
NUBL,142,14006143,"4, Sanphebagar Municipality",Achham,Sanfebagar,22/04/2015,MF
NUBL,143,14006144,"3, Birendranagar Municipality",Surkhet,Regional office Birendranagar,20/01/2014,MF
NUBL,144,14006145,"3, Birendranagar Municipality",Surkhet,Birendranagar,11/07/2010,MF
NUBL,145,14006146,"9, Bheriganga Municipality",Surkhet,Jahare,10/09/2010,MF
NUBL,146,14006147,"1, Narayan Municipality",Dailekh,Narayan,06/09/2010,MF
NUBL,147,14006148,"1, Banagad Kupinde Municipality",Salyan,Sallibazar,23/01/2013,MF
NUBL,148,14006149,"1, Chaurjahari Municipality",Rukum West,Chaurjhari,08/05/2013,MF
NUBL,149,14006150,"6, Chandannath Municipality",Jumla,Jumla,06/07/2010,MF
NUBL,150,14006151,"1, Khandachakra Municipality",Kalikot,Manma,02/07/2013,MF
NUBL,151,14006152,"3, Thulibheri Municipality",Dolpa,Dolpa,26/05/2014,MF
NUBL,152,14006153,"4, Bheri Malika Municipality",Jajarkot,Khalanga,09/11/2014,MF
NUBL,153,14006154,"7, Dullu Municipality",Dailekh,Dullu,02/04/2015,MF
NUBL,154,14006155,"9, Panchapuri Municipality",Surkhet,Bidhapur,19/04/2015,MF
NUBL,155,14006156,"1, Chhayanath Rara Municipality",Mugu,Gamgadhi,15/04/2015,MF
NUBL,156,14006157,"6, Simkot Rural Municipality",Humla,Simikote,22/04/2015,MF
NUBL,157,14006158,"7, Devdaha Municipality",Rupandehi,Sitalnagar,01/07/1994,MF
NUBL,158,14006159,"3, Galyang Municipality",Syangja,Galyan,20/02/2007,MF
NUBL,159,14006160,"8, Walling Municipality",Syangja,Waling,06/07/2008,MF
NUBL,160,14006161,"1, Putalibazar Municipality",Syangja,Putalibazar,29/06/2007,MF
NUBL,161,14006162,"15, Lumbini Sanskritik Municipality",Rupandehi,Mahajidiya,11/08/1997,MF
NUBL,162,14006163,"5, Tribeni Rural Municipality",Rolpa,Jugar,13/09/2018,MF
NUBL,163,14006164,"3, Sinja Rural Municipality",Jumla,Sinja,13/09/2018,MF
NUBL,164,14006165,"7, Boudhimai Municipality",Rautahat,Basantpatti,01/01/1999,MF
NUBL,165,14006166,"1, Kolhabi Municipality",Bara,Kolhabi,01/01/1999,MF
NUBL,166,14006167,"5, Gaur Municipality",Rautahat,Gaur,04/05/1999,MF
NUBL,167,14006168,"21, Birgunj Metropolitian City",Parsa,Parwanipur,24/03/1999,MF
NUBL,168,14006169,"4, Chame Rural Municipality",Manang,Chame,01/04/2015,MF
NUBL,169,14006170,"6, Palungtar Municipality",Gorkha,Gaikhur,21/04/2015,MF
NUBL,170,14006171,"6, Simroungadh Municipality",Bara,Simraunghadh,16/11/2000,MF
NUBL,171,14006172,"2, Badigad Rural Municipality",Baglung,Kharbang,15/04/2015,MF
NUBL,172,14006173,"4, Thasang Rural Municipality",Mustang,Ghasa,19/04/2015,MF
NUBL,173,14006174,"1, Kathmandu Metropolitian City",Kathmandu,Regional Office Kathmandu,17/09/2014,MF
NUBL,174,14006175,"7, Galchhi Rural Municipality",Dhading,Galchhi,13/04/2012,MF
NUBL,175,14006176,"1, Likhu Rural Municipality",Nuwakot,Dhikure,14/07/2013,MF
NUBL,176,14006177,"9, Namobuddha Municipality",Kavrepalanchok,Chhatrebaj,06/06/2013,MF
NUBL,177,14006178,"6, Nagarjun Municipality",Kathmandu,Ramkot,08/10/2014,MF
NUBL,178,14006179,"6, Dakshinkali Municipality",Kathmandu,Dakshinkali,17/09/2014,MF
NUBL,179,14006180,"12, Godawari Municipality",Lalitpur,Thecho,08/10/2014,MF
NUBL,180,14006181,"5, Changunarayan Municipality",Bhaktapur,Chhaling,12/09/2014,MF
NUBL,181,14006182,"6, Baitedhar Rural Municipality",Dolakha,Namdu,25/09/2014,MF
NUBL,182,14006183,"5, Lisankhu Pakhar Rural Municipality",Sindhupalchok,Jethal,11/09/2014,MF
NUBL,183,14006184,"1, Kageshwori Manahara Municipality",Kathmandu,Gagalphedi,22/06/2014,MF
NUBL,184,14006185,"5, Mahalaxmi Municipality",Lalitpur,Tikathali,17/09/2014,MF
NUBL,185,14006186,"4, Indrawoti Rural Municipality",Sindhupalchok,Nawalpur,23/09/2014,MF
NUBL,186,14006187,"7, Tripurasundari Rural Municipality",Dhading,Tripureswor,21/09/2014,MF
NUBL,187,14006188,"1, Thaha Municipality",Makwanpur,Palung,07/04/2015,MF
NUBL,188,14006189,"2, Kalika Rural Municipality",Rasuwa,Kalikasthan,15/04/2015,MF
NUBL,189,14006190,"1, Kathmandu Metropolitian City",Kathmandu,"Head Office, Kathmandu",13/04/1997,MF
NUBL,190,14006191,"7, Mahagadhimai Municipality",Bara,Telkuwa,21/01/2004,MF
NUBL,191,14006192,"2, Bindabasini Rural Municipality",Parsa,Bindhyabasini,18/10/2006,MF
NUBL,192,14006193,"10, Hetauda Sub-Metropolitian City",Makwanpur,Hetauda,22/10/2009,MF
NUBL,193,14006194,"1, Krishnanagar Municipality",Kapilbastu,Krishnanagar Branch,27/04/2022,MF
NUBL,194,14006195,"4, Bardibas Municipality",Mahottari,Bardibas Branch,27/04/2022,MF
NUBL,195,14006196,"6, Chhinnamasta Rural Municipality",Saptari,Chhinnamasta Branch,27/04/2022,MF
NUBL,196,14006197,"1, Aurahi Rural Municipality",Siraha,Aurahi Branch,27/04/2022,MF
RMDC,1,14007000,"28, Kathmandu Metropolitian City",Kathmandu,Head Office,30/10/1998,MF
RMDC,2,14007001,"10, Kohalpur Municipality",Banke,RMDC-Kohalpur Branch,01/03/2016,MF
RMDC,3,14007002,"4, Itahari Sub-Metropolitian City",Sunsari,RMDC-Itahari Branch,01/06/2017,MF
DDBL,1,14008001,"10, Bharatpur Metropolitian City",Chitawan,Head office - Chitwan,16/07/2001,MF
DDBL,2,14008002,"4, Nagarjun Municipality",Kathmandu,Corporate Office - KTM,13/07/2003,MF
DDBL,3,14008003,"4, Garuda Municipality",Rautahat,Garuda - Rautahat,16/07/2001,MF
DDBL,4,14008004,"8, Gaur Municipality",Rautahat,Gaur - Rautahat,16/07/2001,MF
DDBL,5,14008005,"4, Chandrapur Municipality",Rautahat,Chandranigahapur - Rautahat,16/07/2001,MF
DDBL,6,14008006,"14, Birgunj Metropolitian City",Parsa,Shreepur- Parsa,25/09/2001,MF
DDBL,7,14008007,"4, Malangawa Municipality",Sarlahi,Malangawa - Sarlahi,25/08/2002,MF
DDBL,8,14008008,"1, Kalaiya Sub-Metropolitian City",Bara,Kalaiya - Bara,25/08/2002,MF
DDBL,9,14008009,"2, Ratnanagar Municipality",Chitawan,Tandi - Chitwan,29/11/2002,MF
DDBL,10,14008010,"15, Birgunj Metropolitian City",Parsa,Murli - Parsa,29/11/2002,MF
DDBL,11,14008011,"2, Byas Municipality",Tanahu,Damauli - Tanahu,13/04/2004,MF
DDBL,12,14008012,"4, Hetauda Sub-Metropolitian City",Makwanpur,Hetauda - Makawanpur,12/10/2003,MF
DDBL,13,14008013,"10, Banepa Municipality",Kavrepalanchok,Banepa - kavre,04/09/2004,MF
DDBL,14,14008014,"5, Ramgram Municipality",Nawalparasi West,Parasi - West Parasi,04/09/2004,MF
DDBL,15,14008015,"4, Kalaiya Sub-Metropolitian City",Bara,Pananabag -Bara,16/07/2005,MF
DDBL,16,14008016,"6, Kamalamai Municipality",Sindhuli,Sindhulimadhi - Sindhuli,21/07/2008,MF
DDBL,17,14008017,"7, Jitpur Simara Sub-Metropolitian City",Bara,Jeetpur - Bara,22/07/2005,MF
DDBL,18,14008018,"10, Pokhara Metropolitian City",Kaski,Indrachock - Kaski,22/07/2005,MF
DDBL,19,14008019,"2, Bharatpur Metropolitian City",Chitawan,Narayagharh - Chitwan,10/03/2006,MF
DDBL,20,14008020,"2, Prasauni Rural Municipality",Bara,Parsauni - Bara,13/02/2007,MF
DDBL,21,14008021,"1, Gajuri Rural Municipality",Dhading,Gajuri - Dhading,15/08/2007,MF
DDBL,22,14008022,"1, Sandhikharka Municipality",Arghakhanchi,Sandhikarka - Argakhachi,12/10/2010,MF
DDBL,23,14008023,"8, Kawasoti Municipality",Nawalparasi East,Kawosoti - Parasi,17/08/2007,MF
DDBL,24,14008024,"9, Sundarbazar Municipality",Lamjung,Syudibar - Lamjung,03/09/2007,MF
DDBL,25,14008025,"6, Gorkha Municipality",Gorkha,Gorkha Bazar - Gorkha,07/09/2007,MF
DDBL,26,14008026,"2, Bidur Municipality",Nuwakot,Bidur - Nuwokot,15/08/2007,MF
DDBL,27,14008027,"3, Aanbu Khaireni Rural Municipality",Tanahu,Aabukhaireni - Tanahu,21/07/2008,MF
DDBL,28,14008028,"12, Sunawal Municipality",Nawalparasi West,Bhumaihi - Parasi,06/08/2008,MF
DDBL,29,14008029,"1, Pokhara Metropolitian City",Kaski,Bagar - Kaski,21/07/2008,MF
DDBL,30,14008030,"8, Dhunibenshi Municipality",Dhading,Khanikhola - Dhading,21/07/2008,MF
DDBL,31,14008031,"2, Jitpur Simara Sub-Metropolitian City",Bara,Simara - Bara,23/07/2009,MF
DDBL,32,14008032,"8, Khairahani Municipality",Chitawan,Parsa  - Chitwan,21/07/2008,MF
DDBL,33,14008033,"18, Bharatpur Metropolitian City",Chitawan,Chanauli - Chitwan,21/07/2008,MF
DDBL,34,14008034,"29, Pokhara Metropolitian City",Kaski,Lekhanath - Kaski,23/07/2009,MF
DDBL,35,14008035,"2, Lalitpur Metropolitian City",Lalitpur,Sanepa- Lalitpur,21/07/2008,MF
DDBL,36,14008036,"11, Triyuga Municipality",Udayapur,Gaighat - Udhayapur,12/10/2010,MF
DDBL,37,14008037,"3, Nilkhantha Municipality",Dhading,Dhadhingbesi - Dhadhing,23/07/2009,MF
DDBL,38,14008038,"10, Butwal Sub-Metropolitian City",Rupandehi,Butwal - Rupandhihi,03/03/2010,MF
DDBL,39,14008039,"5, Palungtar Municipality",Gorkha,Thatipokhari - Gorkha,03/03/2010,MF
DDBL,40,14008040,"7, Lalbandi Municipality",Sarlahi,Lalbandhi - Sarlaihi,03/03/2010,MF
DDBL,41,14008041,"7, Sunkoshi Rural Municipality",Sindhupalchok,Barhbise- Sindhupalchok,03/03/2010,MF
DDBL,42,14008042,"4, Tansen Municipality",Palpa,Tansen  - palpa,12/10/2010,MF
DDBL,43,14008043,"6, Bhimeshwor Municipality",Dolakha,Charikot -Dolakha,12/10/2010,MF
DDBL,44,14008044,"4, Katari Municipality",Udayapur,Katari - Udhayapur,12/10/2010,MF
DDBL,45,14008045,"8, Walling Municipality",Syangja,Walling-Syanja,12/10/2010,MF
DDBL,46,14008046,"9, Lalitpur Metropolitian City",Lalitpur,Balkumari - Lalitpur,23/07/2009,MF
DDBL,47,14008047,"14, Lalitpur Metropolitian City",Lalitpur,Lagankhel - Lalitpur,17/09/2007,MF
DDBL,48,14008048,"6, Gosaikunda Rural Municipality",Rasuwa,Syaphru - Rasuwa,08/12/2010,MF
DDBL,49,14008049,"12, Siddharthanagar Municipality",Rupandehi,Bhairahawa - Rupandhehi,25/01/2011,MF
DDBL,50,14008050,"3, Putalibazar Municipality",Syangja,Putali Bazar - Syanja,25/01/2011,MF
DDBL,51,14008051,"1, Manthali Municipality",Ramechhap,Manthali - Ramechap,25/01/2011,MF
DDBL,52,14008052,"3, Tadi Rural Municipality",Nuwakot,Kharanitar - Nuwakot,05/06/2011,MF
DDBL,53,14008053,"11, Melanchi Municipality",Sindhupalchok,Melamchi -Sindhupalchok,31/10/2011,MF
DDBL,54,14008054,"6, Jiri Municipality",Dolakha,Jiri-Dolakha,16/07/2012,MF
DDBL,55,14008055,"2, Tripurasundari Rural Municipality",Dhading,Salyantar-Dhading,16/07/2012,MF
DDBL,56,14008056,"2, Kalika Rural Municipality",Rasuwa,Kalikasthan-Rasuwa,16/07/2012,MF
DDBL,57,14008057,"5, Katahariya Municipality",Rautahat,Katahariya-Rautahat,15/05/2013,MF
DDBL,58,14008058,"2, Jirabhawani Rural Municipality",Parsa,Sedhawa-Rautahat,15/05/2013,MF
DDBL,59,14008059,"1, Diktel Rupakot Municipality",Khotang,Diktel-Khotang,12/11/2014,MF
DDBL,60,14008060,"12, Siddhicharan Municipality",Okhaldhunga,Siddhicharan-Okhaldhunga,12/11/2014,MF
DDBL,61,14008061,"5, Solu Dhudhakunda Municipality",Solukhumbu,Salleri-Solukhumbu,12/11/2014,MF
DDBL,62,14008062,"5, Shivaraj Municipality",Kapilbastu,Birpur-Kapilbastu,19/11/2011,MF
DDBL,63,14008063,"6, Rolpa Municipality",Rolpa,Liwang-Rolpa,12/11/2014,MF
DDBL,64,14008064,"3, Pyuthan Municipality",Pyuthan,Dakhakwadi-Pyuthan,19/11/2014,MF
DDBL,65,14008065,"6, Tribeni Rural Municipality",Salyan,Tribeni-Salyan,19/11/2014,MF
DDBL,66,14008066,"1, Musikot Municipality",Rukum West,Musikot- West Rukum,19/11/2014,MF
DDBL,67,14008067,"3, Bheri Malika Municipality",Jajarkot,Khalanga-Jajarkot,19/11/2014,MF
DDBL,68,14008068,"5, Babai Rural Municipality",Dang,Purandhara-Dang,19/11/2014,MF
DDBL,69,14008069,"8, Gurbhakot Municipality",Surkhet,Mehelkuna-Surkhet,19/11/2014,MF
DDBL,70,14008070,"2, Gandaki Rural Municipality",Gorkha,Tanglichowk-Gorkha,12/11/2014,MF
DDBL,71,14008071,"7, Bhojpur Municipality",Bhojpur,Bhojpur-Bhojpur,16/02/2016,MF
DDBL,72,14008072,"6, Phungling Municipality",Taplejung,Phungling-Taplejung,08/04/2016,MF
DDBL,73,14008073,"1, Khandachakra Municipality",Kalikot,Manma-Kalikot,16/02/2016,MF
DDBL,74,14008074,"5, Mangalsen Municipality",Achham,Mangalsen-Achham,08/04/2016,MF
DDBL,75,14008075,"8, Badimalika Municipality",Bajura,Martadi-Bajura,31/03/2016,MF
DDBL,76,14008076,"4, Dasharathchand Municipality",Baitadi,Dasarathchanda-Baitadi,31/03/2016,MF
DDBL,77,14008077,"5, Mahakali Municipality",Darchula,Khalanga-Darchula,08/04/2016,MF
DDBL,78,14008078,"7, Chandannath Municipality",Jumla,Chandannath-Jumla,29/03/2016,MF
DDBL,79,14008079,"3, Jayaprithbi Municipality",Bajhang,Chainpur-Bajhang,16/04/2016,MF
DDBL,80,14008080,"4, Netrawati Dabjong Rural Municipality",Dhading,Katunje-Dhading,14/06/2016,MF
DDBL,81,14008081,"4, Ajirkot Rural Municipality",Gorkha,Simjung-Gorkha,14/06/2016,MF
DDBL,82,14008082,"12, Kushma Municipality",Parbat,Thulipokhari-Parbat,14/06/2016,MF
DDBL,83,14008083,"4, Beni Municipality",Myagdi,Singa-Myagdi,14/06/2016,MF
DDBL,84,14008084,"1, Dungeshwor Rural Municipality",Dailekh,Belpata-Dailekh,07/11/2016,MF
DDBL,85,14008085,"8, Baijanath Rural Municipality",Banke,Chadanichowk-Banke,07/11/2016,MF
DDBL,86,14008086,"1, Janaki Rural Municipality",Kailali,Durgauli-Kailali,07/11/2016,MF
DDBL,87,14008087,"10, Punarbas Municipality",Kanchanpur,Bhimbasti-Kanchanpur,07/11/2016,MF
DDBL,88,14008088,"2, Beldandi Rural Municipality",Kanchanpur,Chauwanibazar-Kanchanpur,07/11/2016,MF
DDBL,89,14008089,"9, Thakurbaba Municipality",Bardiya,Thakurdwara-Bardiya,07/11/2016,MF
DDBL,90,14008090,"14, Baglung Municipality",Baglung,Balewabazar-Baglung,07/11/2016,MF
DDBL,91,14008091,"1, Kaligandaki Rural Municipality",Gulmi,Harmichaur-Gulmi,18/11/2016,MF
DDBL,92,14008092,"2, Chhayanath Rara Municipality",Mugu,Gamgadi-Mugu,11/02/2017,MF
DDBL,93,14008093,"4, Yangwarak Rural Municipality",Panchthar,Tharpubazar- Pachthar,21/08/2017,MF
DDBL,94,14008094,"5, Ilam Municipality",Ilam,Biblyate-Ilam,21/08/2017,MF
DDBL,95,14008095,"9, Khandabari Municipality",Sankhuwasabha,Tumlingtar- sankhuwasawa,21/08/2017,MF
DDBL,96,14008096,"6, Myanglung Municipality",Terhathum,Jirikhimti Terathum,21/08/2016,MF
DDBL,97,14008097,"12, Barahachhetra Municipality",Sunsari,Jagrichock- Sunsari,21/08/2017,MF
DDBL,98,14008098,"3, Naraha Rural Municipality",Siraha,Nayachoharwa- Siraha,21/08/2017,MF
DDBL,99,14008099,"7, Mithila Bihari Municipality",Dhanusa,Tarapatti Chock- Dhanusa,21/08/2017,MF
DDBL,100,14008100,"7, Manara Shisawa Municipality",Mahottari,Sarpollo- Mahatori,21/08/2017,MF
DDBL,101,14008101,"3, Kamal Rural Municipality",Jhapa,"Kerkha Bazar, Jhapa",19/04/2018,MF
DDBL,102,14008102,"3, Sundarharaicha Municipality",Morang,"Gachhiya Bazar,Morang",19/04/2018,MF
DDBL,103,14008103,"1, Dhankuta Municipality",Dhankuta,"Hiley Bazar, Dhankuta",19/04/2018,MF
DDBL,104,14008104,"6, Agnisair Krishna Sabaran Rural Municipality",Saptari,"Mahuli Bazar, Saptari",19/04/2018,MF
DDBL,105,14008105,"4, Dipayal Silgadhi Municipality",Doti,"Pipalla Bazar, Doti",19/04/2018,MF
DDBL,106,14008106,"4, Amargadhi Municipality",Dadeldhura,"Tundikhel Bazar, Dadeldhura",19/04/2018,MF
DDBL,107,14008107,"8, Kailari Rural Municipality",Kailali,"Udashipur, Kailali",19/04/2018,MF
DDBL,108,14008108,"4, Bhokraha Narsingh Rural Municipality",Sunsari,"Chilaurichok, Sunsari",25/07/2018,MF
DDBL,109,14008109,"7, Bhangaha Municipality",Mahottari,"Gorhanna, Mahottari",25/07/2018,MF
DDBL,110,14008110,"9, Pokhariya Municipality",Parsa,"Simarbari, Parsa",25/07/2018,MF
DDBL,111,14008111,"6, Ramnagar Rural Municipality",Sarlahi,"Sishaut, Sarlahi",25/07/2018,MF
